codigo;descripcion;uni_med;cantidad;valor;codigo_cliente;cuidad
2 9000515;TALCO FUNGIREX CHICO 45G.;UNI;6;9,78;15660;CHONE
2 9000517;ALKA SELTZER BOOST TBA X 10;UNI;2;4,78;15660;CHONE
2 9000519;LECHE MAGNESIA MK 120 ML.;UNI;3;5,22;15660;CHONE
2 9000520;FINALIN FORTE X 50;UNI;3;33,73;15660;CHONE
2 9000521;MENTOL SIKURA 10GR.;UNI;12;4,92;15660;CHONE
2 9000522;MENTOL CHINO 10 GR.;UNI;12;6,29;15660;CHONE
2 9000524;VAPORAL LATA;UNI;12;4,08;15660;CHONE
2 9000530;ALERCET 10MG. X 10 TAB.;UNI;1;2,78;15660;CHONE
2 9000541;BENZOPAREGORICA X20;UNI;1;3,1;15660;CHONE
2 9000553;MELOXICAN 15MG. X 10 NATURGEN;UNI;10;9,4;15660;CHONE
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;36;192,84;15661;CHONE
1 0010157;GEL EGO ATTRACTION 500G.;UNI;3;11,85;15661;CHONE
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;28;43,19;15661;CHONE
1 0041222;PILA TOCEBA RICH X4 AAA;UNI;90;28,94;15661;CHONE
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;48;21,4;15661;CHONE
1 0080041;DESOD. NODOR SPORT AZUL 10 GR.;UND;24;10,7;15661;CHONE
1 0080270;MENTICOL ROJO 150 CC.;UND;65;104,21;15661;CHONE
1 0080280;MENTICOL VERDE 150 C.;UND;52;81,41;15661;CHONE
1 0110223;ACEITE ONLY 120CC.;UND;6;5,1;15661;CHONE
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;460;260,64;15661;CHONE
1 0160050;ACEITE JOHNSON BABY  50 ML.;UND;102;126,48;15661;CHONE
1 0160141;COTONETES MADERA CLEAN UP 3 x100;UNI;800;211,8;15661;CHONE
1 0181902;IG.VIT. X 2 3-99 BORGONA OSCURO;UND;1;8,93;15661;CHONE
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;792;112,55;15661;CHONE
1 0222057;COLONIA PERSONI 250ML. TAPA AMARILLA;UNI;1;4;15661;CHONE
1 0230001;AFEITABIC;UNI;2114;600;15661;CHONE
1 0230008;DESOD. SUTTON CLASICO 30GR. ROLLON;UND;144;80,35;15661;CHONE
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;216;207,62;15661;CHONE
1 0230019;DESOD. SUTTON AC SOFT WOMEN 30GR. ROLLON;UNI;13;6,84;15661;CHONE
1 0230020;DESOD. SUTTON AC SOFT WOMEN 75GR. ROLLON;UNI;72;66,55;15661;CHONE
1 0230071;NAIPE TUN HUANG;UNI;2160;566,78;15661;CHONE
1 0230922;PEGAMENTO SUPER GOMA 3G.;UNI;1152;86,4;15661;CHONE
1 0274030;SH. FAMILY 180ML. SABILA;UNI;30;10,24;15661;CHONE
1 0274032;SH. FAMILY 180ML. MANZANILLA;UNI;64;21,63;15661;CHONE
1 0274035;SH. FAMILY 180ML. CONTROL TOTAL;UNI;68;23,23;15661;CHONE
1 0274041;SH. FAMILY 1000CC. SABILA;UND;24;60,99;15661;CHONE
1 0274043;SH. FAMILY 1000CC. HENA Y AZABACHE (NEGRO);UND;54;141,72;15661;CHONE
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;12;33;15661;CHONE
1 0274050;SH. FAMILY 1000CC. CONTROL TOTAL;UND;24;66;15661;CHONE
1 0274052;SH. FAMILY 1000CC. AGUACATE;UND;6;14,73;15661;CHONE
1 0320001;POLVO DR.ANDERSON 120GR.;UND;65;146,2;15661;CHONE
1 0450159;JABON REXONA X 4 BAMBOO FRESH 125GR.;UNI;48;96;15661;CHONE
1 0866220;TOALLA INTIMA ALAS X 10;UNI;150;111,6;15661;CHONE
1 0866240;PROTECTORES DIARIOS INTIMA X 15;UND;40;29,76;15661;CHONE
1 1350142;BIOTANIK TRATAMIENTO 300ML. ARGANCARE;UNI;1;5,37;15661;CHONE
1 3320100;VASELINA 60GR. FRUTAL MILY;UNI;144;52,71;15661;CHONE
1 3320125;ACEITE JOHN JOHN BABY 50GR;UND;204;82,62;15661;CHONE
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;720;337,93;15661;CHONE
1 3850001;GEL ROLDA 120GR.MORADO;UND;12;11,47;15661;CHONE
1 3850003;GEL ROLDA 120GR.ROJO;UND;12;11,47;15661;CHONE
1 3850040;GEL ROLDA 500GR. MORADO;UND;1;3,47;15661;CHONE
1 3850065;GEL ROLDA SACHET 15GR. SURTIDOS;UNI;1440;170,2;15661;CHONE
1 3850300;SH. NEVADA 320ML. ROMERO CRECE PELO;UNI;1;4,45;15661;CHONE
1 9000032;SH. SAIRO BABY 750ML.;UNI;16;30,96;15661;CHONE
2 9000481;ALCOHOL JANDL 100ML;UNI;36;14,4;15661;CHONE
2 9000520;FINALIN FORTE X 50;UNI;6;65,65;15661;CHONE
2 9000521;MENTOL SIKURA 10GR.;UNI;275;112,75;15661;CHONE
2 9000522;MENTOL CHINO 10 GR.;UNI;960;503,05;15661;CHONE
2 9000529;ALCOHOL JL 100ML;UNI;36;14,4;15661;CHONE
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;18;97,76;15662;PORTOVIEJO
1 0010150;SH. SAVITAL 550ML. BIOTINA;UNI;12;42,07;15662;PORTOVIEJO
1 0010151;SH. SAVITAL 550ML. KERATINA;UNI;12;42,07;15662;PORTOVIEJO
1 0010155;GEL EGO ATTRACTION 90GR;UNI;6;4,53;15662;PORTOVIEJO
1 0010156;GEL EGO ATTRACTION 190ML.;UNI;6;7,12;15662;PORTOVIEJO
1 0030198;CURITA HANSAPLAST TRANSP. X 100;UND;1;1,7;15662;PORTOVIEJO
1 0080270;MENTICOL ROJO 150 CC.;UND;3;5,09;15662;PORTOVIEJO
1 0080280;MENTICOL VERDE 150 C.;UND;3;5,09;15662;PORTOVIEJO
1 0180157;SH. KONZIL 375ML. RENOVACION TOTAL;UNI;3;12,46;15662;PORTOVIEJO
1 0180160;SH. KONZIL 375ML. RECONSTRUCION PROFUNDA;UNI;3;12,46;15662;PORTOVIEJO
1 0180161;SH. KONZIL 375ML. TODO TIPO DE CABELLO;UNI;3;12,46;15662;PORTOVIEJO
1 0180163;SH. KONZIL ACEITE- ARGAN 375ML;UNI;3;12,46;15662;PORTOVIEJO
1 0180164;SH. KONZIL BIOTINA + VIT. E 375ML;UNI;3;12,46;15662;PORTOVIEJO
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;24;3,94;15662;PORTOVIEJO
1 0200406;QUITA ESMALTE MARIA JOSE 90ML. LIMON;UNI;3;2,57;15662;PORTOVIEJO
1 0274041;SH. FAMILY 1000CC. SABILA;UND;12;29,46;15662;PORTOVIEJO
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;12;29,46;15662;PORTOVIEJO
1 0274050;SH. FAMILY 1000CC. CONTROL TOTAL;UND;12;29,46;15662;PORTOVIEJO
1 0450024;SH. HEAD AND SHOULDERS 375ML PURIFICACION CAPILA;UNI;3;15,01;15662;PORTOVIEJO
1 0450363;SH. HEAD AND SHOULDERS 375ML. SUAVE Y MANEJABLE;UNI;3;15,01;15662;PORTOVIEJO
1 0450364;SH. HEAD AND SHOULDERS 375ML LIMPIEZA RENOVADORA;UNI;3;15,01;15662;PORTOVIEJO
1 0450366;SH. HEAD AND SHOULDERS 375ML MANZANA FRESH;UNI;3;15,01;15662;PORTOVIEJO
1 0450368;SH. HEAD AND SHOULDERS 375ML ALIVIO INSTANTANEO;UNI;3;15,01;15662;PORTOVIEJO
1 0450369;SH. HEAD AND SHOULDERS 375ML PROTECCION CAIDA;UNI;3;15,01;15662;PORTOVIEJO
1 0450370;SH. HEAD AND SHOULDERS 375ML 3 EN 1 MEN;UNI;3;15,01;15662;PORTOVIEJO
1 0450371;SH. HEAD AND SHOULDERS 375ML OLD SPICE MEN;UNI;3;15,01;15662;PORTOVIEJO
1 0450372;SH. HEAD AND SHOULDERS 375ML NUTRICION PROFUNDA;UNI;3;15,01;15662;PORTOVIEJO
1 2470033;QUITA ESMALTE FOREVER 60ML. KERATINA;UND;3;2,6;15662;PORTOVIEJO
1 3220010;SH. PANTENE 400ML.2 EN 1 LISO Y SEDOSO;UND;3;14,33;15662;PORTOVIEJO
1 3220014;SH. PANTENE 400ML.LISO  EXTREMO;UND;3;14,33;15662;PORTOVIEJO
1 3220021;SH. PANTENE 400ML. HIDRO-CAUTER;UNI;3;14,33;15662;PORTOVIEJO
1 3850020;GEL ROLDA 250GR. MORADO;UND;7;13,43;15662;PORTOVIEJO
1 3850024;GEL ROLDA 250GR. BLANCO;UND;7;13,43;15662;PORTOVIEJO
1 0010139;TRATAMIENTO NUTRIBELA KARATINA 27ML;UNI;12;5,4;15663;CALDERON
1 0080041;DESOD. NODOR SPORT AZUL 10 GR.;UND;12;6;15663;CALDERON
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;20;12;15663;CALDERON
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;12;2,21;15663;CALDERON
1 2540001;TINTE DE ROPA MAGICO NEGRO;UND;6;3,3;15663;CALDERON
1 2541004;TINTE DE ROPA AZUL OSCURO GRAN COLOR;UND;6;3,3;15663;CALDERON
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;20;10,01;15663;CALDERON
1 0400421;ATOMIZADOR FRASCO PERA;UND;12;12;15664;CANUTO
1 0680033;PEINE PLAST. UNICOLO 580 FINA LARGA VANDUX;UND;12;2,4;15664;CANUTO
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;100;60;15665;SANTA ANA
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;120;60,06;15665;SANTA ANA
1 0610001;ESPARADRAPO HERENCO X 50 TIRAS;UNI;4;7,9;15665;SANTA ANA
1 2610020;ESPARADRAPO HERENCO 2.5;UND;12;5,04;15665;SANTA ANA
1 2610051;GASA QUIRURGICA HERENCO 7.5X7.5CM.;UND;50;4,5;15665;SANTA ANA
1 2611000;JERINGA VANJERIN 3CC. 22 X 1.5;UND;24;2,3;15665;SANTA ANA
1 2611010;JERINGA VANJERIN 5CCC. 22X1;UND;24;2,69;15665;SANTA ANA
1 0230924;PEGAMENTO SUPER DURA  X 1;UND;16;2;15667;PORTOVIEJO
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;5;31,25;15668;PORTOVIEJO
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;20;12;15668;PORTOVIEJO
1 0160051;ACEITE JOHNSON BABY 100 ML.;UND;8;16;15668;PORTOVIEJO
1 0279020;TOALLAS HUMEDAS NAPPIS X 50- FISHER PRICE;UNI;7;9,17;15668;PORTOVIEJO
1 0320001;POLVO DR.ANDERSON 120GR.;UND;4;9,96;15668;PORTOVIEJO
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;20;10,01;15668;PORTOVIEJO
1 0450235;DESOD. REXONA ROLLON TROP ENERG 50ML.;UND;6;10,74;15669;PORTOVIEJO
1 0450437;DESOD. REXONA ROLLON 50ML. X2 V8;UNI;3;10,74;15669;PORTOVIEJO
1 0030198;CURITA HANSAPLAST TRANSP. X 100;UND;1;1,9;15670;PORTOVIEJO
1 0160141;COTONETES MADERA CLEAN UP 3 x100;UNI;80;24;15670;PORTOVIEJO
1 0450058;SH. HEAD SHOULDERS 180ML.PROTECION CAIDA;UND;3;9,75;15670;PORTOVIEJO
1 0450059;SH. HEAD SHOULDERS 180ML.PURIFICACION CAPILA;UND;3;9,75;15670;PORTOVIEJO
1 0450068;SH. HEAD SHOULDERS 180ML. SUAVE Y MANAJABLE 2 1;UNI;3;9,75;15670;PORTOVIEJO
1 0450069;SH. HEAD SHOULDERS 180ML. LIMPIEZA RENOVADORA;UNI;3;9,75;15670;PORTOVIEJO
1 0450070;SH. HEAD SHOULDERS 180ML. MANZANA FRESH;UNI;3;9,75;15670;PORTOVIEJO
1 0450071;SH. HEAD SHOULDERS 180ML. NUTRICION PROFUNDA;UNI;3;9,75;15670;PORTOVIEJO
1 0450073;SH. HEAD SHOULDERS 180ML. OLD SPICE;UNI;3;9,75;15670;PORTOVIEJO
1 0450074;SH. HEAD SHOULDERS 180ML. ALIVIO REFRESCANTE;UNI;3;9,75;15670;PORTOVIEJO
1 0450373;SH. HEAD SHOULDERS 180ML 3 EN 1 MEN;UNI;3;9,75;15670;PORTOVIEJO
1 3320100;VASELINA 60GR. FRUTAL MILY;UNI;12;4,51;15670;PORTOVIEJO
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;20;10,01;15670;PORTOVIEJO
2 9000522;MENTOL CHINO 10 GR.;UNI;24;12,58;15670;PORTOVIEJO
1 0230008;DESOD. SUTTON CLASICO 30GR. ROLLON;UND;6;3,72;15671;CALDERON
1 0400421;ATOMIZADOR FRASCO PERA;UND;14;14;15671;CALDERON
1 0680024;PEINILLA MANGO LARGO BOM PLAST.;UNI;12;4,44;15671;CALDERON
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;20;10,01;15671;CALDERON
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;20;12;15672;SAN VICENTE
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;60;30,03;15672;SAN VICENTE
1 0000100;PALETA DE MADERA DOBLE RASPA CAYO;UNI;13;11,7;15673;CALDERON
1 0005028;LIMA DE UNA + PATA DE CABRA OPI;UNI;13;3,43;15673;CALDERON
1 0010127;ACOND. SAVITAL KERATINA 530ML;UNI;6;20,77;15673;CALDERON
1 0010150;SH. SAVITAL 550ML. BIOTINA;UNI;13;45,57;15673;CALDERON
1 0010151;SH. SAVITAL 550ML. KERATINA;UNI;13;45,57;15673;CALDERON
1 0010152;SH. SAVITAL 550ML. MULTIVITAMINA;UNI;13;45,57;15673;CALDERON
1 0010155;GEL EGO ATTRACTION 90GR;UNI;13;9,31;15673;CALDERON
1 0010156;GEL EGO ATTRACTION 190ML.;UNI;13;14,62;15673;CALDERON
1 0010157;GEL EGO ATTRACTION 500G.;UNI;6;19,04;15673;CALDERON
1 0010163;CREMA DE PEINAR SAVITAL 275CC. AGUACATE;UND;24;73,48;15673;CALDERON
1 0010165;SH. SAVITAL COLAGENO Y SABILA 550ML.;UNI;13;45,57;15673;CALDERON
1 0010168;ACOND. SAVITAL MULTIVITAMINAS 530ML.;UNI;6;20,81;15673;CALDERON
1 0010169;CREMA DE PEINAR SAVITAL 275CC. MULTIVITAMINA;UNI;12;32,15;15673;CALDERON
1 0020110;SH. ELVIVE 400ML. RE-NUTRICION;UND;6;35,25;15673;CALDERON
1 0030313;DESOD. NIVEA ROLLON 50ML. X 1 ACLARADO SATIN;UND;6;15,9;15673;CALDERON
1 0041222;PILA TOCEBA RICH X4 AAA;UNI;36;11,58;15673;CALDERON
1 0050101;QUITA ESMALTE GLAMOUR 30CC;UNI;60;13,78;15673;CALDERON
1 0080033;JABON PROTEX TRIPACK 125GR. FRESH;UND;24;49,3;15673;CALDERON
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;24;10,7;15673;CALDERON
1 0080041;DESOD. NODOR SPORT AZUL 10 GR.;UND;24;10,7;15673;CALDERON
1 0080048;DESOD. LADY ROLLON FLORAL FRESH 50GR;UND;16;25,6;15673;CALDERON
1 0080270;MENTICOL ROJO 150 CC.;UND;26;40,7;15673;CALDERON
1 0080280;MENTICOL VERDE 150 C.;UND;13;20,35;15673;CALDERON
1 0080502;CEPILLO COLGATE PREMIER X 1;UND;204;137,99;15673;CALDERON
1 0120111;AFEIT.PRESTOBARBA ULTRAGRIP;UND;28;21,12;15673;CALDERON
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;240;128,64;15673;CALDERON
1 0160050;ACEITE JOHNSON BABY  50 ML.;UND;26;32,24;15673;CALDERON
1 0160051;ACEITE JOHNSON BABY 100 ML.;UND;12;21,43;15673;CALDERON
1 0160133;TETINES CARLITOS SILICON (CAJA);UND;25;7,12;15673;CALDERON
1 0160135;BIBERON CARLITOS 9ONZ. C/AGARRADERA;UND;12;13,93;15673;CALDERON
1 0160136;BIBERON CARLITOS 5ONZ. C/AGARRADERA;UND;12;12,43;15673;CALDERON
1 0200129;ALICATE DE PIE UNICO MS19-022;UND;12;18,76;15673;CALDERON
1 0200405;QUITA ESMALTE MARIA JOSE 90ML. NARANJA;UNI;6;5,14;15673;CALDERON
1 0200406;QUITA ESMALTE MARIA JOSE 90ML. LIMON;UNI;6;5,14;15673;CALDERON
1 0222050;ESTUCHE PERSONI DE 100ML X 3;UNI;12;48,22;15673;CALDERON
1 0222055;COLONIA PERSONI 250ML CON ATOMIZADOR;UNI;28;93,22;15673;CALDERON
1 0222056;COLONIA PERSONI 100ML CON ATOMIZADOR;UNI;56;94,28;15673;CALDERON
1 0222057;COLONIA PERSONI 250ML. TAPA AMARILLA;UNI;7;26,04;15673;CALDERON
1 0230001;AFEITABIC;UNI;124;34,9;15673;CALDERON
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;38;37,06;15673;CALDERON
1 0230016;DESOD. SUTTON ROSADO 75GR. ROLLON;UND;38;37,06;15673;CALDERON
1 0230040;INVISIBLES MUSHEE X 130;UND;24;19,3;15673;CALDERON
1 0230062;INVISIBLE BEAUTIFUL GRANDE X 100;UNI;12;10,26;15673;CALDERON
1 0230063;INVISIBLE BEAUTIFUL EXTRA GRANDE X 75;UNI;7;6,65;15673;CALDERON
1 0251204;SH. SALONIN 300ML. LISS CONTROL;UNI;8;31,36;15673;CALDERON
1 0251225;CERA MOLDEADORA SALONIN 200G. N 2;UNI;6;34,02;15673;CALDERON
1 027002505;JABON PROACTIVE 110GR FRESH DEO;UNI;26;35,78;15673;CALDERON
1 0270089;TALCO AZURRA 100 GR.;UND;12;19,33;15673;CALDERON
1 0270090;TALCO AZURRA 200 GR.;UND;12;33,08;15673;CALDERON
1 0274052;SH. FAMILY 1000CC. AGUACATE;UND;26;64;15673;CALDERON
1 0279020;TOALLAS HUMEDAS NAPPIS X 50- FISHER PRICE;UNI;117;129,29;15673;CALDERON
1 0320001;POLVO DR.ANDERSON 120GR.;UND;13;26,68;15673;CALDERON
1 0400421;ATOMIZADOR FRASCO PERA;UND;36;32,15;15673;CALDERON
1 0404004;CORTA UNA ZINGER GRANDE;UNI;12;9,65;15673;CALDERON
1 0450034;JABON DOVE 50GR.;UND;72;34,7;15673;CALDERON
1 0450049;JABON REXONA X 3 MEN ACTIVE;UND;12;19,93;15673;CALDERON
1 0450070;SH. HEAD SHOULDERS 180ML. MANZANA FRESH;UNI;26;75,43;15673;CALDERON
1 0450098;JABON DOVE X 3 90GR. BLANCO;UND;3;8,81;15673;CALDERON
1 0450099;JABON DOVE X 4 90GR. LECHE DE COCO;UNI;6;17,63;15673;CALDERON
1 0450101;JABON LUX X 3 125GR. VAINILLA;UND;12;19,93;15673;CALDERON
1 0450102;JABON LUX X 3 125GR. DELICADEZA FLORAQL;UND;12;19,93;15673;CALDERON
1 0450103;JABON LUX X 3 125GR. SUAVIDAD DE PETALOS;UND;12;19,93;15673;CALDERON
1 0450104;JABON LUX X 3 125GR. FRESCURA IRRESISTIBLE;UND;12;19,93;15673;CALDERON
1 0450151;JABON REXONA X 3 BAMBOO FRESH;UND;16;26,58;15673;CALDERON
1 0450154;JABON REXONA X 3 ANTIBACTERIAL FRESH;UND;12;19,93;15673;CALDERON
1 0450233;DESOD. REXONA ROLLON SPORTFAN 50ML.;UND;14;25,06;15673;CALDERON
1 0450234;DESOD. REXONA ROLLON 50ML. X2 BAMBU;UND;3;9,59;15673;CALDERON
1 0450235;DESOD. REXONA ROLLON TROP ENERG 50ML.;UND;13;20,78;15673;CALDERON
1 0450365;SH. HEAD AND SHOULDERS 375ML CONTROL GRASA;UNI;26;130,12;15673;CALDERON
1 0450437;DESOD. REXONA ROLLON 50ML. X2 V8;UNI;12;40,66;15673;CALDERON
1 0451002;SH. DOVE 400ML. RECONSTRUCCION COMPLETA SIN SAL;UND;6;29,89;15673;CALDERON
1 0451158;DESOD. DOVE STICK. DERMO CLARANT;UND;12;48,96;15673;CALDERON
1 0451159;DESOD. DOVE SPRAY. DERMO CLARANT;UND;6;16,4;15673;CALDERON
1 0451161;DESOD. DOVE ROLLON. DERMO CLARANT 50GR;UND;12;20,89;15673;CALDERON
1 0451162;DESOD. DOVE SERUM ROLLON 50ML;UNI;12;25,39;15673;CALDERON
1 0680020;PEINILLA PLAST. 163GN MANGO CORT VANDUX;UND;24;4,01;15673;CALDERON
1 0680024;PEINILLA MANGO LARGO BOM PLAST.;UNI;24;7,92;15673;CALDERON
1 0680025;PEINILLA DE BOLSILLO BOM PLAST;UNI;24;2,14;15673;CALDERON
1 0860201;FIJADOR HAR FUERTE 125ML.;UND;7;20;15673;CALDERON
1 0861000;TINTE COLOR TONE 20 NEGRO KIT;UND;19;41,93;15673;CALDERON
1 0866220;TOALLA INTIMA ALAS X 10;UNI;120;84,48;15673;CALDERON
1 0866241;PROTECTORES DIARIOS INTIMA X 60;UNI;13;25,72;15673;CALDERON
1 0866243;PROTECTORES DIARIOS INTIMA X 120;UNI;26;79,67;15673;CALDERON
1 2370086;MEDIA SPORT 20 DEN EUROCOLOR;UNI;12;8,04;15673;CALDERON
1 2430500;DESOD. ARRID R-O BABY FRESH 75GR.;UND;12;25,5;15673;CALDERON
1 2431001;DESOD. ULTRA 24 SPORT 75GR.;UND;12;18,43;15673;CALDERON
1 2470030;QUITA ESMALTE FOREVER 60ML. VIT.E;UND;12;11,76;15673;CALDERON
1 2470041;QUITA ESMALTE 120ML.LANOLINA FOREVER;UND;12;21,24;15673;CALDERON
1 2470272;SH. FOREVER 200ML. MENTA Y COLA DE CABALLO;UNI;4;6,78;15673;CALDERON
1 2470273;SH. FOREVER 400ML. MENTA Y COLA DE CABALLO;UNI;5;13,4;15673;CALDERON
1 2470330;CREMA FOREVER 500G. REPARACION INTENSA;UNI;12;43,2;15673;CALDERON
1 2480110;GEL REY SALIVA 135GR.TIRANOREX;UND;8;8;15673;CALDERON
1 2480111;GEL REY SALIVA 135GR. COCOMOSTRO;UND;8;8;15673;CALDERON
1 2480115;GEL REY SALIVA 135GR. LEONTRONIC;UNI;8;8;15673;CALDERON
1 2501050;INVISIBLE BOBBY PINS X 100;UND;5;3;15673;CALDERON
1 2610015;ALGODON 70GR. FARMACONT;UND;36;41,04;15673;CALDERON
1 2613000;ALGODON 8 GR. FARMACOTTON;UNI;86;16,34;15673;CALDERON
1 2613005;ALGODON 15GR. FARMACOTTON;UND;50;16,5;15673;CALDERON
1 2613010;ALGODON 30GR. FARMACOTTON;UND;39;25,35;15673;CALDERON
1 2613015;ALGODON 5 GR.FARMACOTTON;UND;50;6;15673;CALDERON
1 3220059;SH. PANTENE 200ML. CONTROL CAIDA;UND;7;18,56;15673;CALDERON
1 3320100;VASELINA 60GR. FRUTAL MILY;UNI;12;4,03;15673;CALDERON
1 3320151;QUITA ESMALTE CHERY 50ML.;UNI;12;6,43;15673;CALDERON
1 3320152;QUITA ESMALTE CHERY 90ML.;UND;12;10,28;15673;CALDERON
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;100;44,71;15673;CALDERON
1 3850001;GEL ROLDA 120GR.MORADO;UND;19;16,22;15673;CALDERON
1 3850003;GEL ROLDA 120GR.ROJO;UND;7;5,98;15673;CALDERON
1 3850020;GEL ROLDA 250GR. MORADO;UND;12;20,73;15673;CALDERON
1 3855104;CREMA DE PEINAR PANTENE 150ML. RIZOS;UNI;12;30,54;15673;CALDERON
1 4040182;ALICATE DE MANO AMY BEAUTY DE COLOR 15032-214;UNI;12;28,93;15673;CALDERON
1 6650420;GEL FLEX 1000GR.;UND;13;30,32;15673;CALDERON
1 9000032;SH. SAIRO BABY 750ML.;UNI;16;27,65;15673;CALDERON
1 9000348;TALCO RICO PIES DE 75GR.;UNI;12;23,46;15673;CALDERON
1 9000429;SH. DOVE 200ML RECUPERACION EXTREMA;UNI;6;16,28;15673;CALDERON
2 9000481;ALCOHOL JANDL 100ML;UNI;24;9,6;15673;CALDERON
2 9000492;KURADOR X 1 CAJITA;UNI;12;4,8;15673;CALDERON
2 9000515;TALCO FUNGIREX CHICO 45G.;UNI;7;11,41;15673;CALDERON
2 9000524;VAPORAL LATA;UNI;24;8,16;15673;CALDERON
2 9000528;ALCOHOL CHERRY 250ML SPRAY;UNI;36;61,92;15673;CALDERON
1 0000100;PALETA DE MADERA DOBLE RASPA CAYO;UNI;3;3,36;15674;CHARAPOTO
1 0005000;SET MANICURE RAYO+PALETA;UND;3;1,35;15674;CHARAPOTO
1 0010152;SH. SAVITAL 550ML. MULTIVITAMINA;UNI;3;11,78;15674;CHARAPOTO
1 007082;TALCO BABY POWER BLUE CROSS 22OZ;UNI;2;9,5;15674;CHARAPOTO
1 0070820;TALCO BABY POWDER LITTLE KING 22 OZ.;UNI;3;14,25;15674;CHARAPOTO
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;12;6;15674;CHARAPOTO
1 0080048;DESOD. LADY ROLLON FLORAL FRESH 50GR;UND;3;6;15674;CHARAPOTO
1 0080270;MENTICOL ROJO 150 CC.;UND;3;5,7;15674;CHARAPOTO
1 0080280;MENTICOL VERDE 150 C.;UND;2;3,8;15674;CHARAPOTO
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;20;12;15674;CHARAPOTO
1 0160051;ACEITE JOHNSON BABY 100 ML.;UND;7;14;15674;CHARAPOTO
1 0160139;TETINES CARLITOS SILICON (FUNDA);UND;25;6,25;15674;CHARAPOTO
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;12;2,21;15674;CHARAPOTO
1 0190550;ACEITE BEBES 16OZ. BABY OIL;UNI;3;9,6;15674;CHARAPOTO
1 0222056;COLONIA PERSONI 100ML CON ATOMIZADOR;UNI;26;52,8;15674;CHARAPOTO
1 0230008;DESOD. SUTTON CLASICO 30GR. ROLLON;UND;4;2,48;15674;CHARAPOTO
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;8;9,2;15674;CHARAPOTO
1 0230044;DESOD. SUTTON AC SOFT HOMBRE 75GR. ROLLON;UNI;8;9,2;15674;CHARAPOTO
1 0230924;PEGAMENTO SUPER DURA  X 1;UND;16;2;15674;CHARAPOTO
1 0235033;BIGEN N 58 NEGRO NATURAL;UND;6;18,6;15674;CHARAPOTO
1 027002502;JABON PROACTIVE 110GR. X 3 AVENA;UNI;3;5,01;15674;CHARAPOTO
1 0270088;TALCO AZURRA 50 GR.;UND;3;4,65;15674;CHARAPOTO
1 0270502;DETAN LOCION 60ML. ANTIMOSQUITO;UND;3;5,3;15674;CHARAPOTO
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;1;2,75;15674;CHARAPOTO
1 0274050;SH. FAMILY 1000CC. CONTROL TOTAL;UND;1;2,75;15674;CHARAPOTO
1 0278533;COLONIA ANGELINO 150ML. TRAVESURAS DE ANGEL;UNI;3;8,16;15674;CHARAPOTO
1 0278535;COLONIA ANGELINO 150ML. SONRISA DE HADAS;UNI;3;8,16;15674;CHARAPOTO
1 0278626;TALCO ANGELINO 100ML. CARICIAS DE ANGEL;UNI;3;3,54;15674;CHARAPOTO
1 0278626;TALCO ANGELINO 100ML. CARICIAS DE ANGEL;UNI;7;7,79;15674;CHARAPOTO
1 0278627;TALCO ANGELINO 200ML. CARICIAS DE ANGEL;UNI;3;5,89;15674;CHARAPOTO
1 0320001;POLVO DR.ANDERSON 120GR.;UND;3;7,47;15674;CHARAPOTO
1 0450119;CREMA DE PEINAR SEDAL 330ML. KERATINA CON ANTI;UNI;2;7,3;15674;CHARAPOTO
